"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
30,70,0.2,"TT",19.8569575981449
30,75,0.2,"TT",18.6867437127473
30,80,0.2,"TT",18.6752672817447
30,85,0.2,"TT",17.4337392076558
30,90,0.2,"TT",18.2395302891687
120,75,0.2,"TT",22.2945533951122
120,80,0.2,"TT",21.1636464108503
120,85,0.2,"TT",20.2934970797355
120,90,0.2,"TT",22.152868421319
120,95,0.2,"TT",22.0814172314361
120,100,0.2,"TT",21.4797120275382
45,60,0.2,"TT",15.8748959397526
45,70,0.2,"TT",16.4368137731026
45,75,0.2,"TT",17.154365273495
45,80,0.2,"TT",15.7818329697603
45,85,0.2,"TT",15.3674425782162
45,90,0.2,"TT",17.0120578937839
60,75,0.2,"TT",16.3202762341003
60,80,0.2,"TT",14.0772272931267
60,85,0.2,"TT",14.929948900919
60,90,0.2,"TT",16.0923720279902
60,95,0.2,"TT",17.3589624650736
60,100,0.2,"TT",18.8375867778143
75,60,0.2,"TT",17.3880899227925
75,70,0.2,"TT",16.1990529138535
75,75,0.2,"TT",14.7883407287957
75,80,0.2,"TT",17.0256343227617
75,85,0.2,"TT",17.131119525702
75,90,0.2,"TT",15.8078660302959
90,75,0.2,"TT",16.7003980394893
90,80,0.2,"TT",15.5088193433917
90,85,0.2,"TT",17.8782474985937
90,90,0.2,"TT",17.2114448145734
90,95,0.2,"TT",17.6195761165009
90,100,0.2,"TT",18.8495647573929
30,60,0.2,"TT",20.2136281514883
30,70,0.2,"TT",17.8803115639276
30,75,0.2,"TT",19.0806796015907
30,80,0.2,"TT",17.7130747831832
30,85,0.2,"TT",19.22807092415
30,90,0.2,"TT",18.4417277171071
120,75,0.2,"TT",21.5604991836107
120,80,0.2,"TT",19.7471913593735
120,85,0.2,"TT",21.071817677156
120,90,0.2,"TT",24.7345265722016
120,95,0.2,"TT",21.1043089802006
120,100,0.2,"TT",21.8789933219693
45,60,0.2,"TT",17.8084744989544
45,70,0.2,"TT",14.7626885597251
45,75,0.2,"TT",14.3615768772114
45,80,0.2,"TT",15.4498844238434
45,85,0.2,"TT",15.8874524477214
45,90,0.2,"TT",17.1943167285026
60,75,0.2,"TT",14.2365937260384
60,80,0.2,"TT",15.361794152375
60,85,0.2,"TT",14.874822903839
60,90,0.2,"TT",17.6222992079152
60,95,0.2,"TT",16.7195048481815
60,100,0.2,"TT",20.3062819230967
75,60,0.2,"TT",16.5840567824262
75,70,0.2,"TT",15.3691183110654
75,75,0.2,"TT",14.5108844336085
75,80,0.2,"TT",13.0121867980032
75,85,0.2,"TT",17.1336096360522
75,90,0.2,"TT",15.4214592164814
90,75,0.2,"TT",17.0252623398737
90,80,0.2,"TT",17.4861199003961
90,85,0.2,"TT",17.3170924604862
90,90,0.2,"TT",19.8795807601891
90,95,0.2,"TT",18.5608481994463
90,100,0.2,"TT",18.10281677822
30,60,0.2,"TT",18.0634162735365
30,70,0.2,"TT",19.087868371829
30,75,0.2,"TT",18.7032305265339
30,80,0.2,"TT",16.3953132951795
30,85,0.2,"TT",18.290649091611
30,90,0.2,"TT",18.4682880423567
120,75,0.2,"TT",21.676513565081
120,80,0.2,"TT",22.0628944573834
120,85,0.2,"TT",21.240298161992
120,90,0.2,"TT",20.6195965173405
120,95,0.2,"TT",20.5891244425709
120,100,0.2,"TT",22.1084721365988
45,60,0.2,"TT",19.5656641758417
45,70,0.2,"TT",15.6154126278234
45,75,0.2,"TT",13.8669179262191
45,80,0.2,"TT",15.8004630449903
45,85,0.2,"TT",16.4563800023517
45,90,0.2,"TT",17.4953831462931
60,75,0.2,"TT",13.7026759951336
60,80,0.2,"TT",14.2988537054487
60,85,0.2,"TT",14.1600515289228
60,90,0.2,"TT",15.2144817541443
60,95,0.2,"TT",16.8903592198604
60,100,0.2,"TT",18.1423247407073
75,60,0.2,"TT",17.5634540311634
75,70,0.2,"TT",13.6287307027648
75,75,0.2,"TT",14.5868865069683
75,80,0.2,"TT",16.4863919675156
75,85,0.2,"TT",15.3684280032112
75,90,0.2,"TT",15.3201913675391
90,75,0.2,"TT",18.1260362949747
90,80,0.2,"TT",17.5021598774722
90,85,0.2,"TT",17.3344791077525
90,90,0.2,"TT",16.5394538240197
90,95,0.2,"TT",19.0344245771098
90,100,0.2,"TT",19.9544355819376
30,60,0.2,"TT",18.0419309949302
30,70,0.2,"TT",19.9711924680714
30,75,0.2,"TT",18.4528470084277
30,80,0.2,"TT",18.1141550679338
30,85,0.2,"TT",17.4527121246879
30,90,0.2,"TT",18.7634800870846
120,75,0.2,"TT",20.2653647877045
120,80,0.2,"TT",21.0923297781076
120,85,0.2,"TT",20.4197839271227
120,90,0.2,"TT",21.7078082980265
120,95,0.2,"TT",22.5365642540924
120,100,0.2,"TT",21.9564097121595
45,60,0.2,"TT",15.705887503782
45,70,0.2,"TT",14.5911698778396
45,75,0.2,"TT",15.08506843227
45,80,0.2,"TT",16.692130651923
45,85,0.2,"TT",15.4887925368195
45,90,0.2,"TT",14.319850898142
60,75,0.2,"TT",13.6235787988785
60,80,0.2,"TT",14.468708568979
60,85,0.2,"TT",14.3840949413345
60,90,0.2,"TT",15.4901974348246
60,95,0.2,"TT",17.3288953016028
60,100,0.2,"TT",19.3060820573999
75,60,0.2,"TT",16.7012758328619
75,70,0.2,"TT",15.723689362145
75,75,0.2,"TT",15.6783744053295
75,80,0.2,"TT",13.4929658323279
75,85,0.2,"TT",14.6162169439807
75,90,0.2,"TT",16.8180791308328
90,75,0.2,"TT",16.9050463211822
90,80,0.2,"TT",15.5853681058553
90,85,0.2,"TT",16.7234424840277
90,90,0.2,"TT",20.522957365383
90,95,0.2,"TT",18.2227580070285
90,100,0.2,"TT",19.6937311857772
30,60,0.2,"TT",19.8659965969804
30,70,0.2,"TT",19.5121923212428
30,75,0.2,"TT",19.0237202817559
30,80,0.2,"TT",17.8952172516704
30,85,0.2,"TT",18.1926000338993
30,90,0.2,"TT",18.9123357886097
120,75,0.2,"TT",20.8958099886536
120,80,0.2,"TT",20.4362460608226
120,85,0.2,"TT",20.0120112999195
120,90,0.2,"TT",21.4078415068972
120,95,0.2,"TT",22.6577584955264
120,100,0.2,"TT",20.1405298413923
45,60,0.2,"TT",15.4608028750432
45,70,0.2,"TT",15.1469660085455
45,75,0.2,"TT",16.6854487813374
45,80,0.2,"TT",16.1111352238139
45,85,0.2,"TT",15.6243832401197
45,90,0.2,"TT",14.8932079774918
60,75,0.2,"TT",14.9535618822794
60,80,0.2,"TT",13.9138490958296
60,85,0.2,"TT",14.6443502173565
60,90,0.2,"TT",16.5885504773408
60,95,0.2,"TT",16.5716793014706
60,100,0.2,"TT",20.1683849383363
75,60,0.2,"TT",17.397912726212
75,70,0.2,"TT",13.452962844904
75,75,0.2,"TT",14.166696152052
75,80,0.2,"TT",15.235609900729
75,85,0.2,"TT",15.1690005571211
75,90,0.2,"TT",14.5480745532893
90,75,0.2,"TT",16.2261926735418
90,80,0.2,"TT",14.8888514014605
90,85,0.2,"TT",18.2882475234036
90,90,0.2,"TT",18.8426887458333
90,95,0.2,"TT",20.578076039167
90,100,0.2,"TT",18.9619779331807
30,60,0.2,"TT",19.2092473363845
30,70,0.2,"TT",17.1330144237032
30,75,0.2,"TT",18.9910287624995
30,80,0.2,"TT",18.5441579661633
30,85,0.2,"TT",18.6633465969199
30,90,0.2,"TT",18.3167759487562
120,75,0.2,"TT",21.422969892233
120,80,0.2,"TT",20.670474981634
120,85,0.2,"TT",22.5357127371023
120,90,0.2,"TT",21.3225477587684
120,95,0.2,"TT",23.0645700755579
120,100,0.2,"TT",22.5883128095626
45,60,0.2,"TT",17.3044375600169
45,70,0.2,"TT",15.5490785945895
45,75,0.2,"TT",17.0079262334632
45,80,0.2,"TT",16.2495864381135
45,85,0.2,"TT",14.1427624449798
45,90,0.2,"TT",15.6934079971601
60,75,0.2,"TT",15.216102657162
60,80,0.2,"TT",13.8542531512235
60,85,0.2,"TT",13.9104073617311
60,90,0.2,"TT",17.5436422001122
60,95,0.2,"TT",17.5262717709465
60,100,0.2,"TT",17.8713889803129
75,60,0.2,"TT",15.4653646254545
75,70,0.2,"TT",15.411823842423
75,75,0.2,"TT",15.5356431125145
75,80,0.2,"TT",14.3738912494324
75,85,0.2,"TT",18.6939936731077
75,90,0.2,"TT",16.1208951101567
90,75,0.2,"TT",15.4135338280693
90,80,0.2,"TT",16.79847021442
90,85,0.2,"TT",17.1241287152593
90,90,0.2,"TT",17.4727586213258
90,95,0.2,"TT",17.7099591079884
90,100,0.2,"TT",19.3006215929195
30,60,0.2,"TT",18.8783445068066
30,70,0.2,"TT",20.2878117588652
30,75,0.2,"TT",17.0434377294659
30,80,0.2,"TT",19.1322767332301
30,85,0.2,"TT",18.3072166648758
30,90,0.2,"TT",16.9262417306101
120,75,0.2,"TT",20.6688909766338
120,80,0.2,"TT",21.1233292414309
120,85,0.2,"TT",20.5734344850882
120,90,0.2,"TT",20.8317109655219
120,95,0.2,"TT",18.969208645354
120,100,0.2,"TT",19.6762976704259
45,60,0.2,"TT",17.9562003242177
45,70,0.2,"TT",14.9752394485295
45,75,0.2,"TT",15.5363935569847
45,80,0.2,"TT",16.3316423559788
45,85,0.2,"TT",14.8919292755315
45,90,0.2,"TT",17.6977844743805
60,75,0.2,"TT",14.3141913322529
60,80,0.2,"TT",14.5393966861771
60,85,0.2,"TT",16.0386927810814
60,90,0.2,"TT",16.4268097440795
60,95,0.2,"TT",16.6322706631727
60,100,0.2,"TT",16.5608704650927
75,60,0.2,"TT",15.2549622806034
75,70,0.2,"TT",15.308471271168
75,75,0.2,"TT",14.3337288589915
75,80,0.2,"TT",17.1062726338244
75,85,0.2,"TT",14.5959901673751
75,90,0.2,"TT",15.9982683450297
90,75,0.2,"TT",16.2199340455888
90,80,0.2,"TT",16.3443615754422
90,85,0.2,"TT",16.1056073007637
90,90,0.2,"TT",16.8665533868309
90,95,0.2,"TT",17.6044815261996
90,100,0.2,"TT",18.4061707949914
30,60,0.2,"TT",20.7868756739128
30,70,0.2,"TT",19.6549119688644
30,75,0.2,"TT",17.7538921293956
30,80,0.2,"TT",19.7623953454202
30,85,0.2,"TT",17.5163734108471
30,90,0.2,"TT",19.331318569614
120,75,0.2,"TT",22.2305819630771
120,80,0.2,"TT",21.1807097585005
120,85,0.2,"TT",22.0267533148212
120,90,0.2,"TT",19.7032701746754
120,95,0.2,"TT",23.7947642547103
120,100,0.2,"TT",20.8604957719233
45,60,0.2,"TT",16.8229093747832
45,70,0.2,"TT",14.6001661566967
45,75,0.2,"TT",15.652777855376
45,80,0.2,"TT",15.4669858054046
45,85,0.2,"TT",14.5821961461491
45,90,0.2,"TT",15.4134165273436
60,75,0.2,"TT",14.3972768833479
60,80,0.2,"TT",14.7953339599733
60,85,0.2,"TT",14.8238865348614
60,90,0.2,"TT",16.3196675340999
60,95,0.2,"TT",15.9473731850674
60,100,0.2,"TT",18.0488832224317
75,60,0.2,"TT",17.1802239987104
75,70,0.2,"TT",13.628504587363
75,75,0.2,"TT",15.787815597055
75,80,0.2,"TT",12.7587133508013
75,85,0.2,"TT",15.5598079739977
75,90,0.2,"TT",14.8859238515219
90,75,0.2,"TT",17.2789816604388
90,80,0.2,"TT",17.4775379853804
90,85,0.2,"TT",17.866745964882
90,90,0.2,"TT",19.7458649209792
90,95,0.2,"TT",18.7587208042441
90,100,0.2,"TT",16.9924885773126
30,60,0.2,"TT",19.8018024528459
30,70,0.2,"TT",18.9361232984654
30,75,0.2,"TT",18.0515799408893
30,80,0.2,"TT",19.0453721881561
30,85,0.2,"TT",14.6190681871373
30,90,0.2,"TT",14.9541613295975
120,75,0.2,"TT",20.4084421006219
120,80,0.2,"TT",21.8455748573458
120,85,0.2,"TT",21.5353186122606
120,90,0.2,"TT",20.4253142228298
120,95,0.2,"TT",21.146618921957
120,100,0.2,"TT",21.9939953174253
45,60,0.2,"TT",17.3433018878756
45,70,0.2,"TT",15.5795669827039
45,75,0.2,"TT",17.2420743579993
45,80,0.2,"TT",16.0781888647469
45,85,0.2,"TT",17.247949201779
45,90,0.2,"TT",16.7075815408893
60,75,0.2,"TT",14.6251845914675
60,80,0.2,"TT",13.8457117963694
60,85,0.2,"TT",15.8089124621413
60,90,0.2,"TT",14.1233691587613
60,95,0.2,"TT",17.7338204725493
60,100,0.2,"TT",17.9445384516132
75,60,0.2,"TT",15.5470564043786
75,70,0.2,"TT",15.5760193917672
75,75,0.2,"TT",15.2919298112979
75,80,0.2,"TT",14.5116157075601
75,85,0.2,"TT",15.0530813436629
75,90,0.2,"TT",17.368203640833
90,75,0.2,"TT",17.430658461373
90,80,0.2,"TT",18.311221319564
90,85,0.2,"TT",16.078782625459
90,90,0.2,"TT",18.8581657706998
90,95,0.2,"TT",18.2179104631329
90,100,0.2,"TT",19.910772891402
30,60,0.2,"TT",20.0083692789548
30,70,0.2,"TT",19.797998384095
30,75,0.2,"TT",18.2120982171266
30,80,0.2,"TT",19.1949292169365
30,85,0.2,"TT",17.8839917404055
30,90,0.2,"TT",18.6465617929674
120,75,0.2,"TT",22.1944537699219
120,80,0.2,"TT",19.6924795584057
120,85,0.2,"TT",20.4166226865842
120,90,0.2,"TT",23.1174515675668
120,95,0.2,"TT",21.1738169496184
120,100,0.2,"TT",22.0095653988677
45,60,0.2,"TT",17.5030345243987
45,70,0.2,"TT",17.4605123307441
45,75,0.2,"TT",15.0392997072212
45,80,0.2,"TT",17.0439984892457
45,85,0.2,"TT",15.1839374390817
45,90,0.2,"TT",15.8171866390359
60,75,0.2,"TT",13.4152029373456
60,80,0.2,"TT",14.4051569819105
60,85,0.2,"TT",16.186348114609
60,90,0.2,"TT",15.8746706060421
60,95,0.2,"TT",16.1698224237296
60,100,0.2,"TT",19.098375086842
75,60,0.2,"TT",15.6837086817703
75,70,0.2,"TT",14.9689138537019
75,75,0.2,"TT",15.5496275850529
75,80,0.2,"TT",15.4694964564186
75,85,0.2,"TT",15.2206805148102
75,90,0.2,"TT",13.1441609097646
90,75,0.2,"TT",15.3337649581443
90,80,0.2,"TT",16.3387817762941
90,85,0.2,"TT",17.737441493113
90,90,0.2,"TT",16.6495667105199
90,95,0.2,"TT",21.6941181674316
90,100,0.2,"TT",19.1249066621523
30,60,0.2,"TT",19.6065033831323
30,70,0.2,"TT",20.1310018619284
30,75,0.2,"TT",18.5786052617368
30,80,0.2,"TT",18.5428887694662
30,85,0.2,"TT",18.4152882837354
30,90,0.2,"TT",17.9128599342406
120,75,0.2,"TT",19.4778320843674
120,80,0.2,"TT",19.9451551185226
120,85,0.2,"TT",21.0661437027147
120,90,0.2,"TT",21.0585141849876
120,95,0.2,"TT",20.9775125257871
120,100,0.2,"TT",21.2378159905802
45,60,0.2,"TT",17.5945378772
45,70,0.2,"TT",15.6486942642097
45,75,0.2,"TT",15.3308410320822
45,80,0.2,"TT",16.4331944487193
45,85,0.2,"TT",16.8155303518012
45,90,0.2,"TT",16.5583863604527
60,75,0.2,"TT",14.4429978153987
60,80,0.2,"TT",15.2329717232221
60,85,0.2,"TT",14.6376088959118
60,90,0.2,"TT",15.1491344158744
60,95,0.2,"TT",16.279734638916
60,100,0.2,"TT",17.496053427484
75,60,0.2,"TT",16.3385747759805
75,70,0.2,"TT",16.4594581984251
75,75,0.2,"TT",14.6924802607156
75,80,0.2,"TT",14.2624361037823
75,85,0.2,"TT",16.0592539232219
75,90,0.2,"TT",16.8544666575443
90,75,0.2,"TT",15.821170233854
90,80,0.2,"TT",17.3561057745557
90,85,0.2,"TT",17.2058805665138
90,90,0.2,"TT",18.5648999429911
90,95,0.2,"TT",21.5915516057816
90,100,0.2,"TT",20.0094372875013
30,60,0.2,"TT",20.0673305830526
30,70,0.2,"TT",20.9696907315347
30,75,0.2,"TT",20.8880010531478
30,80,0.2,"TT",17.6457405540424
30,85,0.2,"TT",17.9656385096521
30,90,0.2,"TT",17.565526425493
120,75,0.2,"TT",20.2492604358044
120,80,0.2,"TT",19.5423759133195
120,85,0.2,"TT",22.4180000910225
120,90,0.2,"TT",18.2393017399121
120,95,0.2,"TT",22.9891591937169
120,100,0.2,"TT",21.7456460718515
45,60,0.2,"TT",18.0728118970443
45,70,0.2,"TT",16.7990232253908
45,75,0.2,"TT",14.6729460317178
45,80,0.2,"TT",15.8057951514208
45,85,0.2,"TT",13.6873211568066
45,90,0.2,"TT",16.3936656821576
60,75,0.2,"TT",15.2780382073472
60,80,0.2,"TT",14.821212589087
60,85,0.2,"TT",14.1117608444213
60,90,0.2,"TT",15.2700809599707
60,95,0.2,"TT",14.724026597591
60,100,0.2,"TT",17.9680474251718
75,60,0.2,"TT",16.6943375806278
75,70,0.2,"TT",14.4374660380459
75,75,0.2,"TT",15.9859892448653
75,80,0.2,"TT",14.9524156603841
75,85,0.2,"TT",16.473582061012
75,90,0.2,"TT",16.686897286266
90,75,0.2,"TT",15.7704042392841
90,80,0.2,"TT",17.3294215565378
90,85,0.2,"TT",17.2037159148106
90,90,0.2,"TT",18.3239838985546
90,95,0.2,"TT",17.6334701833569
90,100,0.2,"TT",18.8092287766322
30,60,0.2,"TT",21.1350627286813
30,70,0.2,"TT",18.6045533267866
30,75,0.2,"TT",18.8923576202002
30,80,0.2,"TT",18.6334280785007
30,85,0.2,"TT",15.6945336739701
30,90,0.2,"TT",18.6950890187078
120,75,0.2,"TT",20.7144640436174
120,80,0.2,"TT",20.3379969998032
120,85,0.2,"TT",20.7393891930574
120,90,0.2,"TT",20.7695049938775
120,95,0.2,"TT",21.9043494430582
120,100,0.2,"TT",21.7740255299258
45,60,0.2,"TT",16.3708252528344
45,70,0.2,"TT",16.0769483102746
45,75,0.2,"TT",15.6536510987861
45,80,0.2,"TT",15.4538719668189
45,85,0.2,"TT",13.3622738106727
45,90,0.2,"TT",17.3918994097693
60,75,0.2,"TT",15.9523466069913
60,80,0.2,"TT",12.6033459273646
60,85,0.2,"TT",14.3651238751925
60,90,0.2,"TT",16.370792088665
60,95,0.2,"TT",15.7516737569298
60,100,0.2,"TT",18.6849965534972
75,60,0.2,"TT",18.6306764211916
75,70,0.2,"TT",13.9058961616483
75,75,0.2,"TT",16.2047936211708
75,80,0.2,"TT",13.8924369978198
75,85,0.2,"TT",14.4192990139322
75,90,0.2,"TT",17.1355012607653
90,75,0.2,"TT",16.0715216481421
90,80,0.2,"TT",16.9398709606464
90,85,0.2,"TT",17.5276513769588
90,90,0.2,"TT",18.1173463220024
90,95,0.2,"TT",18.2315161126351
90,100,0.2,"TT",20.318073686536
30,60,0.2,"TT",21.4760706704844
30,70,0.2,"TT",19.7659479290766
30,75,0.2,"TT",18.6595721831847
30,80,0.2,"TT",18.8883129359733
30,85,0.2,"TT",17.9886712925306
30,90,0.2,"TT",17.5771942459342
120,75,0.2,"TT",19.7344949429446
120,80,0.2,"TT",20.9324693749838
120,85,0.2,"TT",22.5232770828338
120,90,0.2,"TT",21.7657728847047
120,95,0.2,"TT",20.7933593936099
120,100,0.2,"TT",22.5623030599106
45,60,0.2,"TT",16.9730180362799
45,70,0.2,"TT",17.3838681981179
45,75,0.2,"TT",14.319499092152
45,80,0.2,"TT",14.8518730741494
45,85,0.2,"TT",15.4879858405648
45,90,0.2,"TT",16.034732701211
60,75,0.2,"TT",15.1336496095095
60,80,0.2,"TT",14.1204373514084
60,85,0.2,"TT",14.8647990255517
60,90,0.2,"TT",17.6466589569235
60,95,0.2,"TT",17.0185656121129
60,100,0.2,"TT",17.6107207367754
75,60,0.2,"TT",17.0675414775771
75,70,0.2,"TT",15.7611631570221
75,75,0.2,"TT",14.9362611599273
75,80,0.2,"TT",14.7391133158198
75,85,0.2,"TT",16.098388011827
75,90,0.2,"TT",14.209550973236
90,75,0.2,"TT",17.1995124534068
90,80,0.2,"TT",15.4407695658222
90,85,0.2,"TT",17.0077067342451
90,90,0.2,"TT",18.0367468229429
90,95,0.2,"TT",18.5320720302334
90,100,0.2,"TT",17.513346643114
30,60,0.2,"TT",20.6847663726004
30,70,0.2,"TT",19.9742199506348
30,75,0.2,"TT",17.399332316964
30,80,0.2,"TT",16.7419003005385
30,85,0.2,"TT",17.454026032083
30,90,0.2,"TT",17.4637908705382
120,75,0.2,"TT",21.3577413855089
120,80,0.2,"TT",22.0772212793551
120,85,0.2,"TT",21.4331662618995
120,90,0.2,"TT",21.1800846633661
120,95,0.2,"TT",20.4501495081609
120,100,0.2,"TT",22.1529611703914
45,60,0.2,"TT",17.7319994761663
45,70,0.2,"TT",15.3458809278895
45,75,0.2,"TT",15.9671293414344
45,80,0.2,"TT",16.2792894746941
45,85,0.2,"TT",14.6170985609405
45,90,0.2,"TT",15.5488813645504
60,75,0.2,"TT",15.9817030136939
60,80,0.2,"TT",10.901853192279
60,85,0.2,"TT",14.729812519252
60,90,0.2,"TT",16.1777512077473
60,95,0.2,"TT",17.011562229932
60,100,0.2,"TT",18.0062665709632
75,60,0.2,"TT",17.6080457360639
75,70,0.2,"TT",15.137050591751
75,75,0.2,"TT",14.7867187891305
75,80,0.2,"TT",12.7663592607754
75,85,0.2,"TT",12.9879842702918
75,90,0.2,"TT",16.43205230309
90,75,0.2,"TT",15.8389052538413
90,80,0.2,"TT",15.7970287809204
90,85,0.2,"TT",17.5731418555611
90,90,0.2,"TT",20.4244400037872
90,95,0.2,"TT",19.6083387774121
90,100,0.2,"TT",17.8125074486356
30,60,0.2,"TT",20.2279551833741
30,70,0.2,"TT",20.4839864297194
30,75,0.2,"TT",19.0368773626602
30,80,0.2,"TT",19.3305461647874
30,85,0.2,"TT",18.0294045629103
30,90,0.2,"TT",16.0800359899253
120,75,0.2,"TT",21.7621377310475
120,80,0.2,"TT",21.8013674799944
120,85,0.2,"TT",22.5490298500964
120,90,0.2,"TT",20.5891100900957
120,95,0.2,"TT",20.4442662709699
120,100,0.2,"TT",20.4300120104215
45,60,0.2,"TT",17.3508103771083
45,70,0.2,"TT",16.0366183808904
45,75,0.2,"TT",16.3870599426903
45,80,0.2,"TT",15.6983836503696
45,85,0.2,"TT",16.143576382826
45,90,0.2,"TT",15.9994065695118
60,75,0.2,"TT",13.8176750621209
60,80,0.2,"TT",14.1913985382223
60,85,0.2,"TT",14.9141842245941
60,90,0.2,"TT",14.5326734809178
60,95,0.2,"TT",15.6668933458582
60,100,0.2,"TT",18.7087401842202
75,60,0.2,"TT",16.5178871741525
75,70,0.2,"TT",17.5897454954284
75,75,0.2,"TT",15.9158077293409
75,80,0.2,"TT",13.8913701365484
75,85,0.2,"TT",16.1760523402791
75,90,0.2,"TT",14.9556466983054
90,75,0.2,"TT",16.1978482444741
90,80,0.2,"TT",15.5814210278937
90,85,0.2,"TT",17.4952197261008
90,90,0.2,"TT",16.8615712507994
90,95,0.2,"TT",18.4106492065473
90,100,0.2,"TT",20.1943178312065
30,60,0.2,"TT",20.6500016633664
30,70,0.2,"TT",19.0282693250968
30,75,0.2,"TT",19.7467430598729
30,80,0.2,"TT",18.2563157409055
30,85,0.2,"TT",17.7057844758674
30,90,0.2,"TT",17.5857825377869
120,75,0.2,"TT",20.3128267355333
120,80,0.2,"TT",20.2652321403298
120,85,0.2,"TT",22.2803893092705
120,90,0.2,"TT",20.9214668109606
120,95,0.2,"TT",20.3098828161168
120,100,0.2,"TT",19.6893394288274
45,60,0.2,"TT",17.2927959473645
45,70,0.2,"TT",14.88353120989
45,75,0.2,"TT",16.496995016312
45,80,0.2,"TT",16.7877180328267
45,85,0.2,"TT",15.9585384026662
45,90,0.2,"TT",16.6663870177021
60,75,0.2,"TT",14.3902065470906
60,80,0.2,"TT",13.6998780599785
60,85,0.2,"TT",14.8618204387875
60,90,0.2,"TT",14.8810560862172
60,95,0.2,"TT",17.0354921393255
60,100,0.2,"TT",17.9386899402781
75,60,0.2,"TT",17.6880434523995
75,70,0.2,"TT",16.3170867495481
75,75,0.2,"TT",15.5768021887397
75,80,0.2,"TT",14.1405290124559
75,85,0.2,"TT",14.8313296339759
75,90,0.2,"TT",16.2962738131003
90,75,0.2,"TT",17.7659225317053
90,80,0.2,"TT",17.7971395856543
90,85,0.2,"TT",18.0928520915707
90,90,0.2,"TT",18.2365369742403
90,95,0.2,"TT",18.8468517278179
90,100,0.2,"TT",19.2766665979998
30,60,0.2,"TT",20.3990024673319
30,70,0.2,"TT",18.6731601003215
30,75,0.2,"TT",19.7345285782838
30,80,0.2,"TT",17.9268445288167
30,85,0.2,"TT",17.7717619118182
30,90,0.2,"TT",18.3652706512552
120,75,0.2,"TT",21.2023261655529
120,80,0.2,"TT",22.1384939396075
120,85,0.2,"TT",21.4976655608127
120,90,0.2,"TT",22.6464312472953
120,95,0.2,"TT",21.7740597888239
120,100,0.2,"TT",21.5250833685856
45,60,0.2,"TT",18.129955305656
45,70,0.2,"TT",15.5193709087895
45,75,0.2,"TT",14.908763014735
45,80,0.2,"TT",15.873124302939
